Booking_Lead_Time,Fare_Class,Seats_Available,Seats_Booked,Competitor_Price,Fuel_Price,Public_Holiday,Weather_Impact
226,1,164,142,853,3.0,0,0
122,1,141,103,66,1.21,0,0
118,1,153,89,242,0.63,0,2
187,1,358,317,846,3.16,0,0
248,1,210,172,398,2.82,0,0
81,2,388,217,140,1.73,0,1
296,1,390,316,279,1.87,0,2
71,1,123,59,965,1.48,0,0
170,1,138,89,966,3.26,0,3
49,1,184,107,662,2.88,1,0
277,1,108,92,346,2.65,0,0
185,1,214,77,300,3.09,0,1
331,1,183,89,168,2.84,0,0
185,1,127,81,376,3.34,0,1
10,1,313,228,882,1.92,0,3
205,0,344,210,110,1.69,0,3
246,1,101,95,103,1.82,1,0
4,1,106,51,903,0.89,0,0
28,1,270,177,1163,1.2,0,0
169,0,298,269,825,0.77,0,0
261,1,101,90,865,3.04,0,0
250,1,334,285,795,2.38,0,0
327,1,162,127,201,1.43,0,0
196,1,347,80,490,1.85,0,0
174,1,277,149,847,1.36,1,0
300,1,372,359,594,3.32,0,0
353,1,242,206,827,2.04,0,2
189,1,292,156,792,1.35,0,0
20,1,183,115,404,1.98,0,0
307,1,282,168,1000,1.62,0,0
67,1,109,52,462,3.4,1,0
242,0,272,132,160,2.73,0,2
355,0,339,300,734,1.71,0,3
264,1,139,99,632,1.12,0,0
273,0,262,227,545,1.11,0,3
145,2,262,228,480,2.27,0,0
304,1,130,106,858,1.96,0,0
158,1,308,251,403,2.58,0,0
13,1,135,106,219,1.34,0,0
173,1,212,104,514,0.64,0,0
93,1,166,149,631,2.43,0,0
139,0,234,190,54,2.45,0,0
270,1,198,77,962,1.24,1,0
352,0,294,64,722,3.07,1,0
285,1,255,97,784,2.26,0,0
90,0,356,337,625,2.35,0,1
136,2,140,126,115,1.03,0,2
214,1,106,77,698,1.59,0,0
111,1,389,165,955,2.72,0,0
211,0,286,107,757,0.65,0,0
144,1,390,112,1233,1.23,0,0
159,1,296,231,558,1.77,0,2
62,1,248,210,786,0.55,0,3
212,1,167,81,320,3.16,0,0
39,0,262,73,963,1.42,0,0
335,0,115,59,748,2.18,0,2
33,1,206,79,218,0.51,0,0
225,2,379,193,427,1.37,0,0
191,1,168,73,752,0.91,0,1
37,1,126,101,355,2.06,0,0
61,1,390,386,154,2.31,1,0
106,1,147,53,830,0.8,0,0
287,2,316,220,896,2.79,0,0
124,0,297,131,706,3.05,0,2
87,1,248,243,444,2.82,0,3
344,1,112,78,675,2.81,0,0
45,1,239,126,363,2.17,0,2
54,1,113,74,354,1.42,0,0
308,0,362,94,586,3.16,1,0
189,1,176,129,593,3.19,0,1
249,0,135,50,111,1.82,0,2
360,1,240,203,834,1.98,0,1
344,1,121,62,714,3.18,0,0
29,1,129,90,194,1.95,0,0
95,1,170,143,887,2.69,0,0
126,1,286,72,70,0.77,0,0
352,1,235,209,239,2.11,1,0
331,1,335,284,863,1.39,0,3
47,1,101,97,1132,1.9,1,0
145,0,377,193,219,1.29,1,2
170,1,223,192,324,2.44,0,3
219,1,389,275,403,2.52,1,0
256,1,114,113,714,1.6,0,0
258,1,364,191,463,2.72,1,0
285,1,326,124,1089,1.47,1,0
234,0,357,224,427,1.92,0,2
329,1,291,264,933,3.38,0,2
349,1,358,69,777,1.12,0,0
110,1,364,226,356,0.8,0,0
67,1,262,241,1082,2.5,1,0
132,1,107,89,646,2.66,0,0
265,0,261,54,345,3.05,0,0
272,1,101,83,492,1.55,0,0
115,0,188,117,861,2.57,0,2
131,1,116,100,997,2.66,0,0
250,1,153,84,730,1.58,0,1
184,2,320,207,481,1.12,1,0
101,1,174,97,1095,2.29,0,0
8,1,190,126,649,2.96,0,0
341,1,340,104,364,0.72,1,0
158,1,323,106,964,2.49,1,2
268,2,115,110,595,3.02,0,0
338,1,241,177,1079,2.66,0,0
254,0,272,96,441,2.15,0,3
106,1,399,341,1212,2.06,0,0
306,0,243,211,548,0.76,0,0
61,1,329,239,639,1.0,0,0
116,1,112,90,462,1.57,0,0
223,1,244,93,93,1.04,0,0
330,1,291,83,262,3.47,1,0
343,0,313,146,551,1.88,0,2
322,1,176,92,544,1.55,0,0
263,0,180,88,630,2.03,0,0
233,1,269,197,111,1.92,0,0
123,1,187,151,565,3.11,0,1
259,0,392,198,606,3.16,0,3
1,1,182,92,1053,0.82,1,0
255,1,165,159,-37,1.95,0,2
175,1,354,255,860,1.22,0,0
123,1,286,147,106,1.91,0,0
139,0,327,177,639,3.34,0,2
79,1,182,86,436,2.33,0,2
217,1,112,78,51,0.66,0,1
338,0,314,99,252,2.92,0,0
283,1,148,113,1109,1.52,0,0
46,1,323,72,822,3.34,0,0
162,1,397,180,1097,1.12,0,3
210,0,120,72,1009,1.6,0,0
111,1,237,220,905,1.55,1,0
223,0,199,57,185,1.61,0,0
154,1,237,214,1120,3.12,0,0
354,1,276,60,539,3.36,0,0
269,1,311,163,672,1.46,0,0
277,0,227,149,482,2.84,0,0
134,0,295,116,363,2.24,0,0
144,1,263,153,40,2.18,0,0
127,1,228,126,361,3.19,0,0
124,2,396,263,833,2.16,1,0
351,0,305,189,1215,1.31,0,0
303,1,159,92,963,2.46,1,0
237,1,338,274,592,1.95,0,0
113,1,274,235,152,1.5,0,0
56,0,310,141,1047,1.57,0,0
125,1,260,169,1281,2.77,1,3
52,1,213,50,516,1.33,0,0
240,1,387,62,924,3.23,0,0
64,1,131,92,630,3.25,1,0
291,1,381,313,-21,1.83,0,0
269,1,131,125,1162,1.3,1,0
162,1,278,89,713,1.52,0,0
120,1,151,150,371,1.6,0,2
134,1,369,90,1077,2.99,0,2
298,1,286,93,239,2.39,0,0
84,1,324,63,326,3.04,1,2
319,1,166,93,281,2.57,0,3
121,1,166,92,997,3.1,0,0
114,2,227,225,392,0.75,0,2
70,1,274,122,565,3.17,1,0
219,0,383,77,1082,2.67,0,2
218,1,135,77,567,2.9,0,2
104,0,242,194,499,1.33,0,0
357,1,171,91,815,1.42,0,0
113,1,339,123,950,0.55,0,0
95,0,338,308,514,0.78,0,0
103,1,151,87,791,3.18,0,0
356,1,207,61,1045,2.19,0,1
225,1,179,104,652,2.17,0,2
83,1,374,340,158,1.19,1,0
244,1,313,108,872,3.3,0,2
263,1,374,343,934,2.62,0,0
164,1,337,212,1115,2.74,0,0
84,1,122,55,177,1.7,0,3
12,1,285,146,483,1.53,0,0
104,1,221,70,1161,1.26,0,0
101,0,111,85,435,2.83,0,0
90,1,210,155,400,2.11,0,0
29,1,285,187,514,1.74,0,0
23,1,264,238,264,2.76,0,2
97,1,139,103,469,2.14,0,0
113,0,396,388,347,1.23,0,0
290,0,196,166,931,2.46,0,3
325,1,245,205,191,0.56,0,1
130,1,308,180,1037,2.97,1,0
131,1,281,253,1145,3.08,0,0
215,1,186,183,462,0.98,0,0
143,1,190,120,275,2.4,0,0
69,1,281,220,299,3.42,0,0
28,1,123,61,996,0.89,0,0
274,1,344,267,889,1.1,0,3
143,1,138,53,705,1.48,0,0
306,1,216,125,1106,2.86,0,0
82,0,279,124,324,0.51,1,0
238,1,375,225,184,1.07,0,0
119,2,171,99,882,1.26,0,2
230,1,306,87,911,0.65,0,0
259,2,223,109,890,1.78,0,2
350,0,184,168,281,0.84,0,3
298,1,374,90,506,2.48,0,0
7,0,361,145,641,3.1,0,2
64,1,184,177,856,2.35,0,0
347,1,333,196,1146,2.58,0,0
255,1,170,142,41,1.96,0,0
129,1,177,164,1106,2.44,0,0
174,1,204,165,622,0.9,0,0
354,1,381,288,664,2.83,0,0
247,2,303,263,315,1.05,0,0
119,0,241,189,1232,2.9,0,2
307,1,163,144,255,1.9,0,0
206,1,145,61,1011,1.67,0,0
343,1,176,155,776,2.93,1,0
244,1,169,60,875,1.8,0,0
223,1,335,256,1207,1.73,0,3
201,1,277,266,629,1.16,0,0
266,0,337,255,527,1.79,0,0
130,1,144,142,841,3.23,0,0
49,0,397,311,715,1.14,0,0
192,1,110,85,272,1.86,1,0
171,0,204,136,228,0.51,0,0
199,0,253,159,204,3.25,0,0
56,1,146,136,366,1.09,1,3
174,2,302,116,956,2.57,0,0
1,1,190,116,351,2.04,0,2
151,1,375,240,914,3.2,0,0
58,0,325,183,337,0.96,0,0
146,1,173,139,967,0.94,0,3
185,1,361,252,567,1.12,0,0
260,1,202,136,1000,1.91,0,0
112,1,102,87,1059,3.12,0,0
63,1,202,199,1122,3.25,0,0
37,0,115,96,955,3.32,0,1
136,0,277,219,208,1.16,0,0
192,1,143,128,1166,1.9,0,0
183,1,248,65,655,3.18,0,3
241,2,326,99,150,1.56,1,0
194,2,285,51,1106,1.02,0,0
37,1,372,95,950,0.61,0,0
307,0,120,102,350,0.54,0,0
239,0,320,300,66,2.73,0,0
30,0,397,160,596,1.9,0,0
291,1,312,98,778,1.12,0,0
278,1,285,273,981,1.74,0,2
221,1,285,72,1144,3.07,0,0
167,1,326,142,800,2.89,0,2
232,1,170,100,74,2.64,0,0
109,1,219,96,540,0.72,0,0
48,0,256,206,1227,1.54,0,0
87,1,352,273,841,0.54,1,0
133,1,300,106,733,1.54,0,3
315,2,314,150,-5,2.93,1,2
294,1,133,129,639,0.62,0,0
167,2,160,139,759,1.51,0,0
69,2,324,184,808,2.28,1,0
264,1,125,56,700,3.43,0,0
325,1,176,130,449,2.59,0,0
153,1,187,82,587,3.44,0,0
70,0,387,325,1031,1.49,0,2
111,1,104,81,487,1.15,1,2
248,1,208,193,475,1.12,0,3
297,1,321,176,341,1.67,0,0
206,1,224,181,522,1.04,0,0
199,1,139,61,1113,1.65,0,0
338,1,389,111,332,0.58,0,0
105,1,127,119,832,1.56,0,0
69,0,221,123,744,2.77,0,0
126,2,205,99,1097,0.5,0,0
141,0,176,64,272,0.7,0,0
102,1,298,196,464,1.85,0,0
343,1,214,108,624,2.35,0,0
230,1,291,74,146,2.45,0,2
129,1,289,237,577,1.2,0,0
265,1,143,98,154,2.16,0,0
210,1,337,75,361,0.58,0,2
279,1,130,50,157,1.99,0,0
159,1,312,255,1023,0.76,1,0
32,1,130,125,990,2.13,0,0
265,1,272,50,650,1.94,0,0
25,0,303,161,579,1.44,0,2
165,0,302,250,63,1.3,0,0
93,1,116,55,578,2.61,0,0
355,1,208,183,951,0.96,0,0
69,1,373,254,1042,3.05,0,2
87,1,357,349,140,1.8,0,0
141,1,218,85,390,0.59,0,0
144,1,238,139,674,0.79,0,0
160,1,360,79,706,2.66,0,0
74,1,346,96,712,1.77,1,0
261,1,165,129,1027,2.62,0,0
328,2,213,121,688,0.65,0,3
357,0,327,185,974,0.69,0,0
230,1,125,76,1000,1.25,1,0
161,1,371,109,865,2.22,0,0
72,0,393,253,730,1.48,0,2
53,1,229,74,750,3.05,0,0
350,1,376,282,770,1.54,0,0
155,0,134,58,653,1.2,0,0
98,0,114,56,496,1.99,0,2
226,1,292,113,1015,2.02,1,3
234,1,396,160,885,2.21,1,1
151,1,188,98,937,2.11,0,0
103,1,389,244,903,0.97,0,3
189,2,269,59,890,2.17,0,2
189,1,198,72,656,0.78,0,3
233,1,379,364,339,2.9,0,0
248,1,283,223,1008,2.1,0,0
95,1,116,82,560,1.38,0,0
203,1,371,210,715,2.93,0,0
192,0,276,130,1098,2.99,1,0
158,1,238,222,935,0.7,0,0
326,1,398,60,846,3.19,0,2
5,1,135,95,1061,1.85,0,0
72,0,366,233,517,2.52,0,0
250,1,396,263,106,2.02,0,0
90,1,273,240,92,2.8,0,0
96,1,334,96,586,0.62,0,3
57,1,127,88,917,1.27,0,3
125,1,110,81,78,2.33,0,0
255,0,153,89,1008,1.37,0,0
87,1,307,217,177,0.59,1,0
183,1,261,138,231,0.83,0,0
101,1,174,170,349,1.69,0,3
134,1,393,298,593,2.32,0,0
344,1,344,315,1131,2.93,0,2
182,1,145,136,194,3.47,1,0
177,1,393,272,497,2.68,0,0
300,1,337,241,221,2.53,0,0
250,0,385,50,114,2.09,0,2
10,0,254,142,615,3.34,0,0
190,0,170,165,305,1.14,0,0
317,1,346,322,236,0.58,0,3
238,1,222,136,676,1.58,0,0
11,1,309,262,818,2.99,0,2
323,1,282,254,878,0.72,0,2
358,1,290,146,669,2.44,0,0
140,1,128,107,777,1.44,0,0
136,1,203,103,924,3.22,1,0
323,1,376,361,240,0.9,0,0
164,1,155,66,1091,3.23,0,0
220,1,389,308,259,2.06,0,0
72,1,105,89,443,0.53,0,0
296,1,313,125,971,1.91,0,0
300,0,202,66,92,1.57,0,0
290,0,200,57,820,3.07,0,0
272,1,193,68,212,1.98,0,0
59,1,337,141,374,1.29,0,0
136,1,367,219,855,1.61,0,0
172,1,202,56,953,2.42,0,0
256,1,129,61,1195,1.68,0,0
233,1,253,136,900,1.39,0,0
106,1,188,109,453,1.95,0,0
15,2,331,92,357,2.23,0,0
320,1,337,311,1140,2.08,0,0
84,2,107,88,832,3.15,0,0
223,1,233,184,1230,1.71,0,0
32,2,313,83,1107,2.19,0,1
271,1,308,208,1142,1.05,0,0
7,1,274,164,1022,3.48,0,0
231,1,149,143,975,3.21,0,3
14,1,268,102,142,2.04,0,2
292,1,221,115,600,1.24,0,3
148,2,179,147,217,2.0,0,0
157,1,225,96,315,2.53,0,0
51,0,384,183,426,2.79,0,0
278,0,325,272,380,2.21,0,0
155,0,347,90,289,1.84,1,0
330,1,355,194,487,0.82,0,2
63,1,279,111,604,2.63,1,1
36,0,128,76,381,3.22,0,0
4,1,281,75,67,0.76,0,0
288,1,358,295,696,0.53,0,0
253,1,147,55,399,1.11,0,0
217,1,160,99,720,3.26,0,0
136,1,109,97,843,2.98,0,0
2,1,305,238,563,3.01,0,2
255,0,376,370,555,0.67,0,0
204,0,354,241,193,2.59,0,0
356,2,311,92,637,3.21,0,0
4,1,185,181,235,1.38,0,0
77,1,206,163,791,2.48,0,0
268,2,336,234,159,3.33,0,0
123,0,313,240,525,1.6,1,0
199,0,331,271,300,3.01,0,0
279,1,396,280,671,2.07,0,0
150,1,184,175,1117,1.27,1,0
62,0,120,71,479,0.5,0,0
30,2,162,137,1168,0.97,1,0
199,2,315,181,722,3.12,0,2
329,1,108,87,736,2.54,0,2
227,0,322,143,523,3.43,0,0
146,1,251,86,425,2.26,0,0
163,1,130,126,1138,1.0,0,0
187,1,200,194,790,1.12,0,0
58,2,239,145,411,2.43,0,0
352,1,381,164,1115,1.46,0,0
106,1,209,128,534,2.67,0,0
130,1,221,145,410,0.61,0,0
131,1,115,75,632,1.33,0,0
71,1,283,242,1146,2.28,0,0
177,1,312,306,193,2.52,0,0
15,1,130,127,375,2.67,0,2
357,1,221,159,1065,1.21,1,0
332,1,108,72,1056,1.8,0,0
60,1,105,102,653,1.34,0,2
327,1,220,193,438,2.7,0,0
84,1,277,211,322,2.95,1,3
318,1,398,78,600,1.26,1,0
17,1,336,299,255,2.09,0,2
9,1,172,57,592,2.9,0,0
83,2,229,218,1223,1.82,0,0
99,1,291,212,132,0.81,0,2
55,1,167,107,67,1.7,0,0
333,0,397,146,185,1.14,0,0
40,1,237,57,472,0.85,0,0
71,1,166,165,86,0.72,0,0
141,1,248,114,147,0.91,0,0
74,1,108,64,298,3.38,0,0
15,1,372,240,958,1.43,0,0
6,1,159,58,758,3.32,0,2
62,2,347,276,654,2.78,0,0
142,0,116,114,318,1.83,0,0
97,1,359,297,880,1.85,0,0
215,0,109,50,780,1.17,1,0
56,1,138,75,747,3.18,0,2
301,2,206,171,436,2.64,0,0
96,1,249,92,627,1.09,0,0
64,0,238,133,699,1.18,1,0
357,2,345,102,328,0.55,0,0
254,1,399,322,996,0.74,0,0
340,1,150,138,1230,2.18,0,0
68,1,130,115,132,0.9,0,2
88,1,167,123,1058,2.83,0,0
9,2,205,118,339,3.29,0,0
157,1,156,78,333,2.86,0,1
125,1,316,134,557,1.6,0,0
281,0,300,96,93,1.48,0,0
12,1,130,51,710,3.4,0,2
116,1,329,322,722,3.49,1,0
79,1,343,236,201,1.15,1,0
74,1,213,113,535,1.81,1,1
123,1,362,224,889,1.91,0,0
102,1,211,164,964,2.33,0,3
157,2,242,181,256,3.12,1,2
352,0,242,146,149,0.58,0,2
117,2,330,227,209,2.99,0,3
324,1,358,56,505,1.16,1,0
363,0,299,264,845,2.11,0,0
114,1,275,264,393,3.37,0,0
303,1,255,240,759,1.58,0,2
182,1,208,149,873,3.21,0,0
29,1,114,56,1145,2.03,0,0
112,1,338,110,184,3.29,0,0
128,1,274,191,816,3.15,1,0
300,0,289,141,903,2.84,0,0
352,1,220,105,925,3.46,0,0
324,2,159,142,560,3.26,0,0
65,1,112,100,954,2.21,0,0
216,0,371,195,969,1.72,0,0
166,0,115,72,108,2.64,0,0
176,2,251,52,660,2.98,0,0
126,1,201,177,1167,0.64,0,2
120,1,342,170,738,0.55,1,0
356,1,120,98,535,2.42,1,0
15,0,131,88,212,1.09,0,0
151,1,241,176,1194,2.48,0,0
36,1,105,94,885,2.31,0,3
80,1,245,240,780,2.34,0,0
280,0,218,122,112,1.81,0,1
315,2,297,249,594,0.63,0,0
65,1,331,320,945,1.12,1,0
142,1,243,234,652,1.59,0,0
355,1,261,55,1029,2.64,0,0
56,2,178,116,411,3.03,0,0
27,1,223,82,167,1.43,0,2
35,1,105,91,520,2.65,0,0
143,1,182,149,189,0.58,0,0
88,1,278,205,450,1.33,0,0
262,1,308,269,1263,1.26,0,0
75,1,392,323,165,3.36,0,2
305,2,110,52,189,2.22,0,2
69,1,231,128,1149,2.33,1,3
204,1,367,106,949,0.74,0,0
90,1,190,172,983,3.36,0,0
113,1,165,55,962,3.28,0,0
217,0,113,75,841,1.12,0,0
152,2,168,104,1080,2.63,0,2
333,1,323,296,1203,2.8,0,2
308,1,177,149,259,1.15,0,0
355,0,227,204,120,0.54,1,0
5,1,331,112,681,3.05,0,0
15,1,207,155,657,0.64,0,0
93,2,316,309,269,1.6,0,0
16,0,117,55,769,1.14,0,0
130,1,216,62,847,1.81,0,0
238,1,202,97,980,0.65,1,0
28,1,119,114,453,0.75,1,3
5,0,249,113,938,2.58,0,0
22,1,209,118,177,1.54,1,0
3,0,365,82,932,0.56,0,3
69,1,223,101,380,1.17,0,3
334,0,354,106,648,1.38,0,0
135,1,106,71,1132,1.02,0,0
204,1,137,66,1139,2.25,0,0
191,1,249,89,1070,3.24,0,0
232,1,375,185,464,3.23,0,0
260,1,227,197,399,1.31,0,2
87,1,305,220,1081,3.1,0,0
334,1,298,191,1000,2.61,0,3
360,1,121,54,619,0.66,1,0
277,2,161,112,362,0.62,0,0
40,2,399,298,393,1.92,0,0
124,0,245,89,743,2.84,0,2
329,0,338,87,554,1.21,1,2
181,1,127,83,1050,1.23,1,1
363,1,321,251,1045,3.2,0,3
118,1,217,176,870,1.95,0,2
203,1,204,93,433,2.98,0,3
278,1,348,227,277,0.91,0,2
93,1,137,135,448,2.59,0,0
316,1,222,68,391,1.67,0,0
218,0,296,103,951,2.05,0,0
181,0,259,128,121,2.43,0,0
202,0,195,104,939,1.88,0,0
37,1,313,225,1183,3.46,0,0
165,0,174,64,588,3.46,0,0
339,2,154,111,600,3.35,1,0
60,1,369,344,22,3.22,0,0
358,1,248,139,109,3.08,0,0
70,1,231,118,102,3.0,1,3
92,1,249,201,229,1.45,0,3
169,1,175,88,206,1.31,0,0
174,0,185,142,726,1.27,0,2
16,1,157,95,1040,2.36,0,0
306,1,180,128,961,0.69,0,2
264,2,328,299,103,1.21,0,0
122,1,339,63,293,1.47,1,0
213,2,213,206,590,0.91,0,2
209,1,374,60,837,2.88,0,3
219,1,337,331,1072,1.04,1,0
278,1,358,252,114,1.02,0,3
185,0,266,134,500,0.94,0,2
354,1,291,142,401,0.64,0,0
341,1,169,82,674,1.52,0,3
298,1,177,94,486,3.25,0,0
12,1,295,289,12,1.01,0,2
361,1,110,85,136,1.22,0,0
188,1,380,297,902,3.3,0,1
219,1,289,70,130,2.45,0,3
154,0,345,59,120,2.31,0,0
277,1,398,59,899,3.1,0,0
105,1,160,51,237,0.75,0,2
94,1,297,252,324,1.39,0,0
1,0,157,75,138,1.75,0,0
286,1,348,328,875,1.02,1,0
142,1,191,150,387,1.11,0,3
55,1,328,131,80,0.81,1,0
56,1,370,139,1212,0.83,0,2
197,0,234,74,469,1.58,0,0
308,1,104,89,1045,1.7,0,0
109,1,375,288,233,1.48,1,0
98,1,229,83,1236,1.28,0,0
54,0,197,160,704,3.05,0,0
15,1,237,184,290,2.0,1,3
315,0,145,51,433,3.1,0,3
232,1,378,132,660,2.11,0,0
319,2,224,192,353,1.86,1,0
296,1,200,100,985,0.56,0,0
114,1,361,315,952,1.89,0,0
13,0,202,178,937,0.82,1,0
59,1,159,98,194,1.0,0,3
98,0,227,64,166,2.41,0,0
201,1,155,89,82,3.09,0,0
310,1,104,84,774,2.81,0,0
244,1,172,121,1007,0.57,0,2
78,1,351,85,678,0.74,0,0
268,0,104,58,390,1.59,0,0
314,1,108,64,470,1.63,0,0
113,0,219,83,348,1.14,0,0
212,1,359,65,603,0.72,0,0
167,1,154,52,655,1.76,0,3
330,0,203,144,150,1.18,1,0
237,1,167,120,490,3.23,0,0
95,1,210,62,550,2.49,0,0
111,1,207,110,1059,1.16,0,2
77,1,231,123,733,1.01,0,0
211,1,214,55,617,1.44,0,0
250,1,303,122,1296,2.18,0,0
188,0,324,245,346,2.01,0,2
233,1,298,147,457,1.68,0,3
277,2,390,134,728,1.76,0,0
340,1,333,189,651,2.46,1,2
135,0,166,159,626,3.03,0,2
8,2,347,293,1070,3.16,0,0
244,0,395,358,238,1.42,0,2
24,1,122,72,267,1.24,0,0
240,1,255,228,323,0.68,1,0
32,1,127,83,1021,0.6,1,0
172,1,187,86,1182,0.68,0,2
318,1,395,154,238,1.41,0,0
229,0,216,61,236,1.59,1,0
270,1,362,166,1002,0.67,0,0
285,1,207,96,811,1.63,1,0
75,0,325,87,218,1.66,0,0
124,0,359,309,316,1.65,0,0
227,1,242,130,863,0.89,0,0
348,2,340,165,957,3.06,0,0
255,0,226,100,1095,0.94,1,3
14,0,316,86,918,3.04,0,0
24,0,372,320,909,3.44,0,0
327,1,173,116,770,3.37,0,0
17,1,232,57,1126,1.42,0,0
150,1,306,136,552,3.14,0,0
71,1,389,237,488,1.78,0,1
106,1,218,57,956,3.07,1,0
54,0,198,104,699,2.25,1,0
325,0,326,275,560,2.81,0,3
202,1,306,165,759,1.24,0,2
247,1,319,292,908,2.33,0,0
255,0,359,196,274,3.17,0,0
93,1,364,106,786,2.17,0,0
321,1,369,249,103,3.33,0,0
14,2,216,165,107,2.53,1,0
146,1,210,188,1169,1.27,0,0
44,2,139,71,791,2.57,0,0
263,1,347,108,1058,2.35,0,0
30,1,221,82,648,0.64,0,0
86,1,395,227,1023,1.25,0,0
83,1,122,50,477,1.77,0,0
350,1,324,264,89,2.29,0,0
255,1,224,102,718,2.85,0,2
50,1,383,243,678,0.76,1,0
179,1,389,290,1093,2.57,0,0
266,1,300,160,974,3.01,0,1
260,0,275,243,485,2.87,0,3
347,0,156,129,273,2.48,0,0
195,2,190,138,961,2.25,0,0
349,1,117,104,1206,2.2,0,2
17,1,313,64,224,1.79,1,0
132,1,376,226,886,2.69,0,0
108,1,276,53,851,2.11,0,0
281,1,135,62,1088,2.39,0,0
13,1,329,100,873,1.76,0,0
23,1,242,94,1111,2.05,0,1
310,1,220,64,1072,2.23,0,2
120,1,285,230,1150,2.62,0,3
208,1,216,66,722,0.73,0,0
83,1,162,117,82,0.74,0,0
312,1,312,169,507,0.72,0,0
193,1,187,104,606,3.43,0,0
152,1,231,116,265,0.82,0,0
148,2,372,139,903,2.89,0,0
239,0,105,52,1031,1.77,0,0
151,1,396,360,670,1.97,0,1
12,0,169,159,313,1.37,0,0
279,1,213,162,561,0.86,0,0
335,1,143,81,1189,1.82,0,0
86,1,351,83,763,1.77,0,3
224,2,245,165,147,2.2,0,0
156,1,377,364,175,1.68,0,3
237,0,202,181,1164,1.23,0,0
296,1,370,361,386,1.0,1,0
224,0,175,54,523,1.72,0,0
59,1,144,73,120,1.38,1,1
326,1,194,101,655,1.3,0,2
47,0,309,105,677,2.34,1,3
121,1,391,176,459,2.65,0,0
351,1,141,70,635,2.58,0,2
7,0,142,93,585,3.39,0,0
96,1,370,338,423,3.08,0,0
29,1,213,160,205,2.57,0,0
156,1,381,277,375,3.35,1,0
356,1,334,280,441,2.75,0,3
28,2,348,274,41,1.85,0,0
347,0,145,103,863,0.75,0,0
248,1,297,265,958,0.96,0,2
87,1,217,70,546,1.96,0,0
16,0,167,130,1259,2.07,0,0
293,1,139,106,876,1.02,0,1
21,1,236,86,937,3.44,1,0
200,1,137,97,928,2.56,1,0
63,0,184,89,479,2.27,0,3
19,1,228,125,914,2.66,0,0
280,1,242,110,1259,0.51,0,0
296,1,151,118,1177,1.55,0,1
242,1,176,53,939,1.97,0,2
134,1,189,67,1113,2.47,0,0
332,1,107,69,1039,0.6,0,3
240,0,334,145,645,3.33,0,0
299,1,383,119,327,2.72,0,2
45,0,304,270,917,1.24,0,0
101,1,124,66,755,0.55,0,0
238,1,192,109,781,2.07,0,0
337,2,325,188,463,3.02,0,2
63,1,357,114,400,3.27,0,0
162,1,219,210,287,0.73,0,3
105,1,307,172,649,2.99,0,0
51,1,191,106,617,1.19,0,0
267,1,285,76,523,3.26,0,2
2,1,284,96,854,1.55,0,0
144,1,298,125,932,3.25,0,0
106,1,268,245,645,1.17,0,0
49,1,153,51,1101,0.74,1,3
37,1,134,91,766,3.32,0,0
351,1,159,148,227,2.08,0,0
220,1,194,85,758,1.0,0,0
124,1,142,130,460,3.22,0,3
73,2,247,189,1107,3.36,0,0
213,1,309,229,131,2.99,0,3
213,1,239,59,888,1.55,0,0
350,1,236,85,275,0.58,0,3
294,1,189,105,957,3.08,0,0
22,1,207,143,171,2.62,0,0
217,1,241,66,333,0.51,0,1
323,2,344,254,1095,1.39,0,2
240,1,275,165,137,0.94,0,0
59,1,366,234,468,0.99,0,0
95,1,115,52,890,2.93,0,2
100,1,281,138,1204,1.41,1,2
111,1,221,175,754,1.19,0,0
324,1,398,179,997,2.21,0,3
17,1,278,180,951,0.62,0,2
109,1,229,119,443,1.92,0,0
344,0,144,84,231,0.53,0,0
292,1,211,100,271,0.94,1,0
81,1,149,147,178,0.66,1,0
188,1,152,120,393,3.12,0,3
152,2,265,159,251,3.11,0,0
69,0,124,72,1069,0.8,0,0
120,2,332,245,804,2.61,0,0
80,1,187,113,837,3.33,0,0
223,0,392,290,509,1.36,0,0
233,1,360,309,1009,2.68,0,0
183,2,252,78,891,1.89,0,3
300,1,173,59,1226,2.58,0,0
79,1,387,58,866,2.76,0,2
113,0,136,78,369,3.03,1,0
82,0,203,152,720,2.74,0,0
88,2,318,272,517,0.86,1,0
127,0,256,78,660,2.26,0,3
342,1,374,355,257,0.69,0,0
290,0,336,53,507,2.93,1,1
278,1,114,90,192,1.69,0,2
342,1,157,79,736,2.71,0,0
74,1,345,344,159,2.57,0,0
67,1,361,200,248,1.75,0,2
362,1,242,143,1121,1.89,0,0
60,1,326,165,233,1.57,0,2
172,1,116,78,508,3.49,0,0
246,2,183,131,556,0.99,0,0
208,2,299,224,218,2.67,0,1
341,1,388,301,1088,2.71,0,0
270,0,295,293,210,0.55,1,2
46,1,350,250,606,3.5,0,0
157,1,166,154,1007,2.71,1,0
129,1,222,104,1003,1.13,0,0
70,1,293,271,10,2.52,0,0
280,1,265,211,807,3.41,0,1
68,0,373,286,140,0.62,0,3
270,2,364,184,672,1.81,0,0
359,1,352,90,930,1.66,1,3
247,1,173,57,476,1.68,1,0
325,1,172,87,1070,3.4,0,3
364,0,171,89,-12,2.11,0,0
77,1,257,101,1232,2.14,0,2
239,1,264,106,686,3.31,0,1
89,1,205,196,1043,2.18,0,0
339,2,194,169,228,0.8,1,0
113,1,371,74,502,3.37,0,3
